PrimaryKey,species,density,speciescount,source,reckey,rh_hydrologicfunction,rh_hf_sum,rh_commentshf,rh_bioticintegrity,rh_bi_sum,rh_commentsbi,rh_soilsitestability,rh_sss_sum,rh_commentsss,rh_plantcommunitycomp,DBKey,ecositeID,latitude_nad83,longitude_nad83,state,elevation,county,percentcoveredbyecosite,AH_PerenForbGrassCover,AH_ShrubCover,BareSoilCover,SoilStability_All,modis_landcover
17073010214242272017-09-01,JUOC,NA,NA,TerrADat,1708311153596821,SM,1.7,There has been a change in the hydrologic function from refecence conditions.,M,2.111111111111111,Juniper encroachment has had a significant impact on site.,NS,1.5,Terracettes were widely spead throughout plot,1,2017,R023XY017NV,41.97124,-119.72681,NV,1815.18005371,Washoe,NA,46.66666667,24.66666667,16,4.88888889,Grasslands
17072718151559952017-09-01,JUOC,NA,NA,TerrADat,1709061442434763,SM,2,Hydrologic function indicators have been impacted by stage 1 JUOC encroachment and BRTE. WFP are higher than expected as well.,M,2,Litter has increased due to stage 1 JUOC encroachment and BRTE.,SM,1.5,Most soil/Site Stability indicators have not changed greatly but an increase in water flow patterns and a large decrease in bare ground due to BRTE has impacted the site.,2,2017,R023XY006NV,41.68413,-120.01968,CA,1690.35998535,Modoc,NA,27.33333333,12.66666667,5.33333333,4.33333333,Grasslands
17070813152979462017-09-01,JUOS,NA,NA,TerrADat,1707121056178993,NS,1.2,"The hydrologic function of this site seems to be on par with the reference, as the water flow patterns were not very deep.",SM,1,The site has a larger shrub component than in reference. This site is at risk for increased tree invasion.,NS,1.3,The soil and site stability does not seem to be at risk of worsening.,1,2017,R028BY011NV,40.53792,-114.98998,NV,1942,Elko,NA,16.66666667,49.33333333,22.66666667,5.11111111,Grasslands
17070813152979462017-09-01,PIMO,NA,NA,TerrADat,1707121056178993,NS,1.2,"The hydrologic function of this site seems to be on par with the reference, as the water flow patterns were not very deep.",SM,1,The site has a larger shrub component than in reference. This site is at risk for increased tree invasion.,NS,1.3,The soil and site stability does not seem to be at risk of worsening.,1,2017,R028BY011NV,40.53792,-114.98998,NV,1942,Elko,NA,16.66666667,49.33333333,22.66666667,5.11111111,Grasslands
17070909043272062017-09-01,JUOS,NA,NA,TerrADat,1707121149503393,SM,1.4,Hydrologic function is being reduced due to massive trees.,M,1.5555555555555556,This site is at risk of further encroachment by Juniper which will reduce species diversity.,SM,1.3,Soil and site stability will be degraded further as more trees grow on site.,1,2017,R028BY088NV,40.13675,-114.92027,NV,2192,Elko,NA,38,29.33333333,8.66666667,2.94444444,Grasslands
17070909043272062017-09-01,PIMO,NA,NA,TerrADat,1707121149503393,SM,1.4,Hydrologic function is being reduced due to massive trees.,M,1.5555555555555556,This site is at risk of further encroachment by Juniper which will reduce species diversity.,SM,1.3,Soil and site stability will be degraded further as more trees grow on site.,1,2017,R028BY088NV,40.13675,-114.92027,NV,2192,Elko,NA,38,29.33333333,8.66666667,2.94444444,Grasslands
17060807071727222017-09-01,JUOS,NA,NA,TerrADat,1706081602115226,SM,1.8,Shallow rooted invasives limiting soil moisture retention and infiltration depth.,ME,2.5555555555555554,Site dominated by annual invasives.Few native perennials present. Site has crossed a transitional threshold that likely will not be corrected without intensive management.,NS,1.3,"No evidence of soil loss as indicated by lack of rills, gullies and water flow patterns. Soils may be degraded as a result of annuals.",3,2017, UNKNOWN,40.316559,-108.461569,CO,1843.83361816,Moffat,NA,21.33333333,16.66666667,2,4.44444444,Grasslands
17081607262375732017-09-01,JUOS,NA,NA,TerrADat,1708171349087576,M,2.1,Lack of deep rooted bunchgrasses reduces hydrologic function of the site. Some terrecetes and water flow patterns observed indicating runoff.,ME,1.8888888888888888,Deep rooted bunchgrasses are lacking on site and invasive (BRTE) are present indicating reduced biotic integrity of the site.,M,1.7,NA,2,2017,R025XY019NV,41.64617,-114.23408,NV,1897,Elko,NA,43.33333333,24.66666667,5.33333333,4.44444444,Grasslands
17072616202020532017-09-01,JUOS,NA,NA,TerrADat,1707270756483906,SM,1.6,"We saw a decrease in site infiltration and opportunity for snowcatch which will reduce the ability of the site to regain the species needed to increase the hydrologic capacity of the site. Due to these changes, we increased our rating for this attribute.",ME,2.111111111111111,"We saw a total change in our functional/structural groups and invasive species are dominating the site. We also saw a large increase in litter amount on the site. Because of these factors, we rated this attribute M-E.",NS,1,All of our soil stability indicators are at reference conditions so we rated this attribute None to Slight.,4,2017,R024XY029NV,40.61247,-117.85925,NV,1901,Pershing,NA,21.33333333,8,0,4.94444444,Grasslands
17072308274691202017-09-01,JUOC,NA,NA,TerrADat,1707241620029779,M,2,Severely lacking in the vegetation required for deep infiltration of water. Water is moving off site as evident from litter movement pedestaling and water-flow patterns,ME,2.111111111111111,Complete vegetation composition change. BRTE dominates site and the expected dominant plant community is trace.,M,2,Evidence of soil moving off/around site. Displacement via wind and water.,4,2017,R025XY014NV,40.24664,-115.64682,NV,1902,Elko,NA,56,18,2.66666667,5.33333333,Grasslands
1707220900121662017-09-01,JUOS,NA,NA,TerrADat,1707251113369457,ME,2.3,"Infiltration is poor relative to what is expected for the site. Does not have the vegetation expected and for what is growing on site, infiltration rates are not deep. Evidence of water moving off plot.",ME,2.111111111111111,"Complete plant community change. Although, the current community appears to be healthy.",ME,2.1,"Clear evidence of degraded soils. Water is moving across the site and it is evident by the numerous pedestaling, movement of litter, and extent of interspacing that soils are currently unprotected and moving off plot.",5,2017,R025XY012NV,40.20718,-115.65773,NV,1918,Elko,NA,12.66666667,0.66666667,22,4.11111111,Grasslands
17053013434095212017-09-01,JUOS,NA,NA,TerrADat,170530162835329,M,1.6,"Pedestals observed on site, indicating soil loss in response to high water flow events, and a deficiency in top soil stability",NS,1.4444444444444444,Minimal deviation from reference observed.,NS,1.6,Minimal deviation from reference observed.,2,2017,R028BY011NV,41.17714,-114.31802,NV,1871,Elko,NA,15.33333333,15.33333333,24.66666667,4.72222222,Grasslands
17053013434095212017-09-01,PIMO,NA,NA,TerrADat,170530162835329,M,1.6,"Pedestals observed on site, indicating soil loss in response to high water flow events, and a deficiency in top soil stability",NS,1.4444444444444444,Minimal deviation from reference observed.,NS,1.6,Minimal deviation from reference observed.,2,2017,R028BY011NV,41.17714,-114.31802,NV,1871,Elko,NA,15.33333333,15.33333333,24.66666667,4.72222222,Grasslands
17053117245681872017-09-01,JUOS,NA,NA,TerrADat,1705312037359140,SM,1.4,NA,SM,1.3333333333333333,NA,SM,1.2,NA,1,2017,R028BY010NV,41.34482,-114.38887,NV,1831,Elko,NA,44,33.33333333,22.66666667,5.33333333,Grasslands
17053117245681872017-09-01,PIMO,NA,NA,TerrADat,1705312037359140,SM,1.4,NA,SM,1.3333333333333333,NA,SM,1.2,NA,1,2017,R028BY010NV,41.34482,-114.38887,NV,1831,Elko,NA,44,33.33333333,22.66666667,5.33333333,Grasslands
17060110251118332017-09-01,JUOS,NA,NA,TerrADat,1706011048398905,SM,1.5,NA,SM,1.3333333333333333,NA,NS,1.3,NA,1,2017,R028BY011NV,41.49788,-114.48876,NV,1728,Elko,NA,33.33333333,26.66666667,10,4.72222222,Grasslands
17060908274523622017-09-01,JUOS,NA,NA,TerrADat,1706091508555997,SM,1.3,NA,M,1.4444444444444444,Invasives fairly dominant and functional structural groups were somewhat changed. Soil surface resistance to erosion was slight to moderate as well.,NS,1.2,NA,1,2017,R024XY030NV,41.5183,-114.30417,NV,1583,Elko,NA,18.66666667,24,14.66666667,3.33333333,Grasslands
17061207531279422017-09-01,JUOS,NA,NA,TerrADat,1706120811311110,SM,1.4,NA,ME,1.7777777777777777,"Invasives are fairly dominant and functional structural groups are reduced, lowering the overall biotic integrity of the site.",SM,1.2,"Soil stability values are lower than they should be, reducing soil stability at the site.",2,2017,R024XY031NV,41.56963,-114.58689,NV,1862,Elko,NA,17.33333333,14,6,3.55555556,Grasslands
17060914102714582017-09-01,JUOS,NA,NA,TerrADat,1706261156515692,M,1.9,"Deep rooted bunchgrasses reduced to trace, decreasing infiltration. Increasing levels of runoff creating water flow patterns and pedestaling.",ME,2.111111111111111,Annual invasives dominate the site and Juniper is encroaching. Deep rooted bunchgrasses trace and shrubs are reduced.,SM,1.7,"Wind and water clearly impacting the soil stability as indicated by litter movement, water flow patterns and pedestaling.",3,2017,R025XY019NV,40.18304,-115.75763,NV,1738,Elko,NA,10,12,10,3.94444444,Grasslands
17071308034943382017-09-01,JUOS,NA,NA,TerrADat,1802271147439013,NS,1,"Plant community composition is allowing for infiltration as expected. No presence of rills, gullies or water flow patterns.",NS,1.2222222222222223,Overall good biotic integrity. Encroachment of JUOS and presence of SAVE4. Minimal presence of annual invasives.,NS,1,"Soils appear to be stable, showing no departure.",1,2017, UNKNOWN,39.898804,-108.404906,CO,2048.72119141,Rio Blanco,NA,48,18.66666667,2.66666667,4.05555556,Grasslands
17071308034943382017-09-01,PIED,NA,NA,TerrADat,1802271147439013,NS,1,"Plant community composition is allowing for infiltration as expected. No presence of rills, gullies or water flow patterns.",NS,1.2222222222222223,Overall good biotic integrity. Encroachment of JUOS and presence of SAVE4. Minimal presence of annual invasives.,NS,1,"Soils appear to be stable, showing no departure.",1,2017, UNKNOWN,39.898804,-108.404906,CO,2048.72119141,Rio Blanco,NA,48,18.66666667,2.66666667,4.05555556,Grasslands
17071213552490982017-09-01,PIED,NA,NA,TerrADat,1802271219404732,SM,1.5,Some soil loss evident as indicated by water flow patterns and pedestalling.,NS,1.3333333333333333,Minimal annual invasives. Site has been treated for tree encroachment. Desirable amount of native bunchgrasses.,SM,1.4,Slightly reduced soil surface resisitance though presence of cryptobiotic crusts provide some stability.,1,2017, UNKNOWN,39.8653,-108.459739,CO,2117.73974609,Rio Blanco,NA,45.33333333,23.33333333,3.33333333,4.05555556,Grasslands
17071213552490982017-09-01,JUOS,NA,NA,TerrADat,1802271219404732,SM,1.5,Some soil loss evident as indicated by water flow patterns and pedestalling.,NS,1.3333333333333333,Minimal annual invasives. Site has been treated for tree encroachment. Desirable amount of native bunchgrasses.,SM,1.4,Slightly reduced soil surface resisitance though presence of cryptobiotic crusts provide some stability.,1,2017, UNKNOWN,39.8653,-108.459739,CO,2117.73974609,Rio Blanco,NA,45.33333333,23.33333333,3.33333333,4.05555556,Grasslands
17090610220835972017-09-01,JUSC2,NA,NA,TerrADat,1801120921084852,SM,1.7,No evidence of soil movement as indicated by lack of water flow patterns and rilling.,M,2,"Vegetative components expected are still there, but not in desired proportions. The amount of cheatgrass is a concern.",SM,1.4,Soil surface unstable and there is potential for rapid degradation if there is loss of vegetation.,2,2017,NA,39.761638,-108.230238,CO,2132.20166016,Rio Blanco,NA,24,42.66666667,8,4.16666667,Grasslands
17090610220835972017-09-01,PIED,NA,NA,TerrADat,1801120921084852,SM,1.7,No evidence of soil movement as indicated by lack of water flow patterns and rilling.,M,2,"Vegetative components expected are still there, but not in desired proportions. The amount of cheatgrass is a concern.",SM,1.4,Soil surface unstable and there is potential for rapid degradation if there is loss of vegetation.,2,2017,NA,39.761638,-108.230238,CO,2132.20166016,Rio Blanco,NA,24,42.66666667,8,4.16666667,Grasslands
17071013423429292017-09-01,JUOS,NA,NA,TerrADat,1707191348143235,SM,1.6,This siteâ€™s hydrologic function has potential to worsen due to the amount of loose bare ground.,NS,1.2222222222222223,Biotic integrity of the site seems on par with what could be expected for recent climate conditions.,SM,1.4,Site has potential to be degraded further due to a lack of soil stability.,2,2017,R028AY004NV,40.13943,-114.1524,NV,1739,Elko,NA,10.66666667,16,9.33333333,3.11111111,Cropland/Natural Vegetation Mosaics
17071110185533452017-09-01,JUOS,NA,NA,TerrADat,1707191533302017,M,2.2,Hydrologic function is not optimal and has potential for further degradation.,SM,1.3333333333333333,"If site is degraded further, there is potential for invasives to move in more heavily.",M,2.2,Soil and site stability is degraded with potential to worsen.,2,2017,R028AY035NV,40.78418,-114.06519,NV,1730,Elko,NA,2.66666667,32.66666667,7.33333333,2.35294118,Grasslands
17072107572418332017-09-01,JUOS,NA,NA,TerrADat,1707251230376248,SM,1.2,"Attributes fall within reference, but soil stability decreasing overall hydrologic function.",M,1.4444444444444444,Deep rooted bunchgrasses are present (POSE and PSSP6) but declining. Non-native annuals present. JUOS and shrubs dominate.,SM,1.2,Soil ratings low than reference indicates. Stability lower than expected.,1,2017,R025XY012NV,41.44049,-114.45467,NV,1986,Elko,NA,58.66666667,23.33333333,0.66666667,2.5,Grasslands
17080710243064932017-09-01,JUOS,NA,NA,TerrADat,1708071255458287,NS,1.4,"More litter is present than expected, but all other indicators are within reference. There is no substantial evidence of hydrologic function being degraded.",SM,1.5555555555555556,Presence of juniper is increasing litter amount and shallow rooted bunchgrasses have become more common than deep-rooted perennial bunchgrasses. These changes were enough for us to increase our rating to S-M for this attribute.,NS,1.1,"Soils and site are stable. All indicators except for the presence of some slight water-flow patterns, are within reference conditions.",1,2017,R024XY028NV,40.99413,-118.08208,NV,2007,Humboldt,NA,44,14.66666667,2.66666667,2.88888889,Grasslands
17082415513775222017-09-01,PIMO,NA,NA,TerrADat,1708281153026257,NS,1.1,Hydrologic function is in line with reference.,SM,1.2222222222222223,Biotic integrity is of concern due to the large amount of BRTE and its large seed bed across site.,NS,1,Soil and site stability are in line with reference.,1,2017,R025XY021NV,41.75778,-114.09463,NV,1918,Elko,NA,16,3.33333333,0,4.61111111,Grasslands
17071014313649142017-09-01,JUNIP,NA,NA,TerrADat,1708011808034496,NS,1.3,Site is functioning as expected.,SM,1.4444444444444444,Production and litter were not as expected,NS,1.2,Site is functioning as expected.,1,2017,R043BY422WY,43.869353,-107.007872,WY,2368.9699707,Johnson,NA,75.33333333,31.33333333,4.66666667,6,Grasslands
17072410110463972017-09-01,JUCO6,NA,NA,TerrADat,1707241112214530,NS,1.2,Site is functioning as expected.,SM,1.6666666666666667,Big sage brush is the dominant species.  The functional/structural groups have been replaced.,NS,1.2,Site is functioning as expected.,1,2017,R043BY422WY,43.99143529,-106.99636904,WY,2446.06298828,Johnson,NA,65.33333333,51.33333333,2.66666667,5.94444444,Grasslands
17071111510269122017-09-01,JUNIP,NA,NA,TerrADat,1707111325287996,NS,1.2,Site is functioning as expected.,NS,1.5555555555555556,Site is functioning as expected. Annual grasses are present but are not problematic.,NS,1.1,Site is functioning as expected.,1,2017,R043BY422WY,43.9187,-107.04151,WY,7944,Johnson,NA,52.66666667,41.33333333,3.33333333,5.94444444,Grasslands
17081610072399942017-09-01,JUSC2,NA,NA,TerrADat,1708161402553141,NA,1.1,Infiltration is slightly reduced.,NA,1.4444444444444444,Site is slightly reduced with high old sage.,NA,1,Site's soils are very stable.,2,2017,R043BY408WY,43.59933,-107.04307,WY,7000,Johnson,NA,66.66666667,28,4.66666667,5.5,Grasslands
17061308333868442017-09-01,PIMO,NA,NA,TerrADat,1706151652087109,ME,1.3,PJ encroaching and a lot of dying ARTR which leaves a changing hydrologic regime.,ME,1.7777777777777777,Encroaching PJ site. Very apparent that ARTR is dying off.,SM,1.2,Long water flow patterns and terracettes in a PJ-encroached site with a lot of bare ground.,1,2017,R029XY006NV,37.72496,-115.53783,NV,1964,Lincoln,NA,0.66666667,3.33333333,44.66666667,3.66666667,Savannas
17061308333868442017-09-01,JUOS,NA,NA,TerrADat,1706151652087109,ME,1.3,PJ encroaching and a lot of dying ARTR which leaves a changing hydrologic regime.,ME,1.7777777777777777,Encroaching PJ site. Very apparent that ARTR is dying off.,SM,1.2,Long water flow patterns and terracettes in a PJ-encroached site with a lot of bare ground.,1,2017,R029XY006NV,37.72496,-115.53783,NV,1964,Lincoln,NA,0.66666667,3.33333333,44.66666667,3.66666667,Savannas
17070217163935742017-09-01,JUOS,NA,NA,TerrADat,170802160557497,M,1.4,Soil surface stability only slightly reduced. Shrubs missing/becoming reduced in areas. Bunchgrasses absent.,ME,1.8888888888888888,Missing 77% of possible PG species. Shrub understory dead or dying throughout site and subdominant with JUOS.,NS,1.1,All indicators of soil and site stability show stable soil. Soil surface stability values only slightly below reference.,3,2017,R029XY081NV,38.30355,-114.80541,NV,1831,Lincoln,NA,0.66666667,9.33333333,38.66666667,2.83333333,Grasslands
17070217163935742017-09-01,PIMO,NA,NA,TerrADat,170802160557497,M,1.4,Soil surface stability only slightly reduced. Shrubs missing/becoming reduced in areas. Bunchgrasses absent.,ME,1.8888888888888888,Missing 77% of possible PG species. Shrub understory dead or dying throughout site and subdominant with JUOS.,NS,1.1,All indicators of soil and site stability show stable soil. Soil surface stability values only slightly below reference.,3,2017,R029XY081NV,38.30355,-114.80541,NV,1831,Lincoln,NA,0.66666667,9.33333333,38.66666667,2.83333333,Grasslands
17070309494649672017-09-01,PIMO,NA,NA,TerrADat,1707041559193596,M,1.8,Complete loss of bunchgrasses and significant shrub mortality due to PJ invasion.,ME,2.4444444444444446,"PJ dominates site, causing the reduction/removal of bunchgrasses and shrubs.",SM,1.5,Water flow patterns on site longer and more numerous than expected. Soil surface is weaker than expected and has more litter movement.,4,2017,R028BY006NV,38.60542,-114.86304,NV,2007,Lincoln,NA,2.66666667,16,39.33333333,3.44444444,Grasslands
17070309494649672017-09-01,JUOS,NA,NA,TerrADat,1707041559193596,M,1.8,Complete loss of bunchgrasses and significant shrub mortality due to PJ invasion.,ME,2.4444444444444446,"PJ dominates site, causing the reduction/removal of bunchgrasses and shrubs.",SM,1.5,Water flow patterns on site longer and more numerous than expected. Soil surface is weaker than expected and has more litter movement.,4,2017,R028BY006NV,38.60542,-114.86304,NV,2007,Lincoln,NA,2.66666667,16,39.33333333,3.44444444,Grasslands
1707011640038432017-09-01,PIMO,NA,NA,TerrADat,1707041507564397,M,1.9,PJ dominance and lack of perennial grasses prevents infiltration and increases runoff.,ME,1.8888888888888888,PJ dominated and is causing expected shrub/grass community to die off.,M,1.8,"Water flow patterns much more numerous than expected, causing pedestal formation and greater litter movement.",4,2017,R029XY010NV,38.06324,-115.63514,NV,1882,Nye,NA,0,11.33333333,40,2.77777778,Grasslands
1707011640038432017-09-01,JUOS,NA,NA,TerrADat,1707041507564397,M,1.9,PJ dominance and lack of perennial grasses prevents infiltration and increases runoff.,ME,1.8888888888888888,PJ dominated and is causing expected shrub/grass community to die off.,M,1.8,"Water flow patterns much more numerous than expected, causing pedestal formation and greater litter movement.",4,2017,R029XY010NV,38.06324,-115.63514,NV,1882,Nye,NA,0,11.33333333,40,2.77777778,Grasslands
